Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2017-01-20,2916.00154,2969.99687,2881.36016,2924.00022,151.55786592,443696.055398,2927.5686399
2017-01-19,2939.99884,2984.99998,2900.0203,2949.99999,176.29473699,517382.964295,2934.76125907
2017-01-18,3060.1,3100.0,2903.0,2907.99985,265.20458689,791815.344086,2985.67740992
2017-01-17,2906.00059,3139.952,2906.00008,3030.03402,224.70961546,681552.768191,3033.03784662
2017-01-16,2922.678,2990.0,2890.0,2906.00018,118.55549763,347613.15819,2932.07118303
2017-01-15,2890.0,2938.968,2881.0,2924.9999,16.01510321,46468.1879207,2901.52285074
2017-01-14,2945.99953,2997.99998,2871.02,2904.4501,81.07291213,236944.57781,2922.61091387
2017-01-13,2980.0,3048.99999,2800.0,2921.0005,188.71978641,551396.275064,2921.77246251
2017-01-12,2784.99999,3200.0,2535.0,2980.0,297.26610918,855566.71693,2878.11725087
2017-01-11,3300.0,3342.82,2500.00001,2723.30079,403.047779,1187965.53765,2947.45585896
2017-01-10,3376.0001,3437.2,3250.0,3300.0,166.47156085,556713.183304,3344.19392995
2017-01-09,3377.10011,3450.0,3330.0,3421.85199,159.55944815,541460.004216,3393.46876975
2017-01-08,3332.99992,3494.0,3332.10011,3376.00009,81.2150828,278265.857756,3426.28300264
2017-01-07,3400.1314,3550.99999,3260.33301,3331.1,142.74182438,483076.328709,3384.26617992
2017-01-06,3806.10999,3900.0,3200.0,3499.99999,305.24633441,1078948.68529,3534.68187382
2017-01-05,4047.9999,4050.0,3600.0,3806.10999,326.2077202,1241984.46078,3807.34232782
2017-01-04,3650.0,4094.99897,3586.29724,4020.0,256.62275024,978488.55629,3812.94548272
2017-01-03,3591.0,3698.0,3564.54618,3650.0,156.61492378,569492.128485,3636.25709952
2017-01-02,3570.99998,3797.99999,3549.15055,3599.99997,166.50931101,610636.25202,3667.27991555
2017-01-01,3468.99999,3615.0,3424.24001,3565.00091,74.29191994,261516.03807,3520.11414271
2016-12-31,3451.00206,3479.98698,3385.0,3468.99999,39.02024506,133842.989406,3430.09094894
2016-12-30,3574.61,3599.99998,3400.0,3485.99995,214.76716266,752938.712478,3505.83721996
2016-12-29,3625.0,3639.99,3501.0,3574.61,181.88218207,648033.433911,3562.92973031
2016-12-28,3265.0,3699.0,3265.0,3630.0,267.96003292,930610.521264,3472.94524158
2016-12-27,3135.0,3326.0,3070.00817,3302.99632,181.56489229,585136.96823,3222.74290393
2016-12-26,3024.99999,3135.0,2974.0,3135.0,113.15763748,344488.234617,3044.32155255
2016-12-25,3079.99999,3090.0,2915.01016,3024.99999,55.08954262,164543.93278,2986.84514256
2016-12-24,3130.99999,3134.79999,3010.00006,3100.0,80.20279072,247287.860167,3083.28248864
2016-12-23,2942.59996,3144.50447,2926.60106,3131.0,192.69466419,582740.336815,3024.16436524
2016-12-22,2826.01015,2949.9,2826.01015,2942.59994,178.13586382,516688.581984,2900.53092569
2016-12-21,2773.0,2849.53,2761.0999,2844.99994,257.98295589,721504.903449,2796.71539137
2016-12-20,2753.5,2780.0,2725.01015,2773.0,143.36176364,394668.120817,2752.95246652
2016-12-19,2769.32,2770.33,2732.0,2753.5,100.49121618,275830.054673,2744.81755877
2016-12-18,2740.0,2772.78994,2735.5001,2746.27898,21.14248092,58281.0249304,2756.58401447
2016-12-17,2729.62324,2760.0,2720.891,2757.0,51.37336743,140986.830706,2744.35641966
2016-12-16,2728.0,2749.0,2707.86001,2748.8653,109.18224827,298013.100468,2729.50140879
2016-12-15,2732.9805,2735.0,2701.12,2709.0,90.57592192,246445.674464,2720.87403848
2016-12-14,2721.04004,2744.79497,2696.0,2708.0,150.5862345,409242.145115,2717.65972815
2016-12-13,2736.78993,2750.0,2713.80406,2742.84997,150.25425749,410889.791404,2734.62994172
2016-12-12,2703.0,2750.0,2690.23212,2713.96863,228.67343458,621919.612874,2719.68457559
2016-12-11,2706.94988,2750.0,2675.33021,2682.93138,55.76620557,151216.54454,2711.616166
2016-12-10,2713.82,2739.0,2680.01015,2691.0,81.05230107,219567.131199,2708.95617151
2016-12-09,2689.89,2714.99899,2652.54,2684.19104,169.82265637,454407.080571,2675.7741887
2016-12-08,2689.0,2719.99999,2667.0,2669.36,144.71614265,389169.066727,2689.18905383
2016-12-07,2720.0,2756.82507,2681.09884,2689.0,161.0642539,437027.271779,2713.37221759
2016-12-06,2721.0,2789.99999,2713.0,2714.19715,203.30309496,558730.355576,2748.26291103
2016-12-05,2749.9,2794.12,2710.0,2729.0,199.85160663,547105.03282,2737.55634016
2016-12-04,2732.0,2749.9,2710.0,2718.52439,43.47365516,118772.620569,2732.05968377
2016-12-03,2725.82198,2732.1,2700.0,2732.0,37.65452332,102307.168186,2716.9954408
2016-12-02,2615.35488,2732.1,2609.04502,2728.61661,180.86087005,488167.717255,2699.1339648
2016-12-01,2557.0,2635.99999,2557.0,2609.04502,160.39001129,415860.937313,2592.81069917
2016-11-30,2555.10334,2585.0,2522.71608,2557.03002,195.45347054,498763.283454,2551.82618183
2016-11-29,2574.38,2593.89998,2540.11111,2555.10302,158.00778871,405689.842571,2567.53066341
2016-11-28,2560.2084,2619.9,2542.27,2574.38472,177.56012863,456017.29682,2568.24153225
2016-11-27,2566.0,2589.96,2554.54,2581.75231,25.08876878,64634.5341591,2576.2338011
2016-11-26,2569.99999,2589.95299,2540.00001,2584.8506,54.05177838,138840.488997,2568.65718684
2016-11-25,2580.97999,2590.0,2545.0,2570.0,91.67279356,235235.275971,2566.03150003
2016-11-24,2606.06745,2606.06745,2530.0,2581.73727,132.28876907,339550.973465,2566.74074339
2016-11-23,2590.1,2619.9,2500.0,2608.1276,153.84975571,395787.38747,2572.55778954
2016-11-22,2480.08618,2620.0,2452.0,2561.51071,156.98334435,403251.00937,2568.75027755
2016-11-21,2508.79,2567.87,2460.36,2500.0,125.65910944,315529.095755,2510.99261455
2016-11-20,2541.10505,2579.99,2435.0,2508.79,58.32861662,146390.657507,2509.75706248
2016-11-19,2539.12,2576.99,2516.0,2573.39019,57.75948732,146991.545181,2544.8900605
2016-11-18,2476.0,2550.0,2430.00001,2530.12,176.43623685,439210.195219,2489.34234293
2016-11-17,2479.9368,2499.99999,2320.0,2449.0,144.96379257,356144.70107,2456.78382688
2016-11-16,2468.0,2495.0,2350.0,2480.0,219.81148973,536227.732997,2439.48909884
2016-11-15,2482.42813,2490.0,2460.12345,2468.0,56.40559547,139410.406369,2471.57051011
2016-11-14,2452.1,2494.0,2437.0,2459.50373,147.45523323,363340.893967,2464.07595043
2016-11-13,2486.0,2495.62024,2436.99,2471.96531,79.73925681,196237.952239,2460.9955007
2016-11-12,2490.0,2515.77795,2482.50001,2486.0,53.93350502,134228.454541,2488.77677227
2016-11-11,2431.01215,2542.99,2427.0,2490.0,123.70936669,305461.431462,2469.1859609
2016-11-10,2415.0,2459.99999,2398.0,2431.01032,111.54085302,270719.620872,2427.0893896
2016-11-09,2338.0,2436.99999,2320.64748,2415.0,193.64884705,461852.150508,2384.99819412
2016-11-08,2359.0,2364.0,2330.0,2330.0512,151.0159152,354284.13441,2346.00527992
2016-11-07,2335.10007,2367.99998,2320.5594,2342.56471,135.62942048,318769.219879,2350.29552402
2016-11-06,2346.80096,2365.51134,2320.04304,2358.98999,17.22839013,40461.8689322,2348.55773679
2016-11-05,2344.37487,2367.99996,2316.35,2346.73618,69.95367479,163489.144219,2337.10587342
2016-11-04,2319.99853,2388.98302,2263.63593,2374.33593,98.4628401,231686.494435,2353.03485254
2016-11-03,2425.02828,2472.97984,2260.0,2319.99886,183.98931673,440295.472254,2393.04911871
2016-11-02,2443.26639,2472.99995,2392.89,2420.04,110.71854041,267875.551759,2419.42813523
2016-11-01,2350.00001,2599.99999,2340.00001,2472.01916,213.55003127,523252.52789,2450.25732273
2016-10-31,2402.001,2419.1585,2345.00034,2350.00001,140.76497381,334325.366555,2375.06076623
2016-10-30,2431.18946,2453.99,2370.00001,2414.99979,89.67482435,216665.022221,2416.11872442
2016-10-29,2299.99999,2478.99984,2285.0,2451.99809,102.49180646,244623.98938,2386.76629703
2016-10-28,2249.99999,2360.0,2219.99999,2299.99999,191.77261977,440162.617603,2295.23181219
2016-10-27,2187.1,2250.0,2184.86199,2249.99999,160.72732068,356453.513169,2217.75309674
2016-10-26,2150.59999,2239.9099,2130.00002,2200.0,143.75767888,312878.990689,2176.43323909
2016-10-25,2143.1,2178.0,2124.0,2150.60002,152.32618407,327014.039395,2146.80123047
2016-10-24,2162.01,2173.9,2113.06,2127.39155,175.07834777,374136.569697,2136.9665322
2016-10-23,2177.41355,2178.05836,2160.0,2162.0,23.56152344,51035.0355566,2166.03292595
2016-10-22,2125.1,2178.0,2111.70153,2177.6578,57.70326501,124389.951136,2155.68306428
2016-10-21,2130.0,2161.22,2107.03,2136.51715,129.71832306,277288.636296,2137.62119148
2016-10-20,2143.99999,2164.4998,2122.08,2127.0,121.46340045,260681.950146,2146.17694861
2016-10-19,2135.691,2169.9993,2106.33051,2122.11061,166.10027973,354894.160261,2136.62590357
2016-10-18,2150.83655,2175.0,2125.28118,2135.691,84.41544461,182163.499963,2157.94041961
2016-10-17,2161.778,2175.0,2110.22,2169.96963,87.64427229,187527.244247,2139.64061025
2016-10-16,2175.0,2192.15996,2131.00001,2135.94713,24.17332297,52169.81112,2158.15637696
2016-10-15,2217.0,2229.0,2105.09099,2181.0,90.25837986,195573.201983,2166.81489615
2016-10-14,2099.57001,2220.0,2082.0,2217.11,132.23092511,280686.991793,2122.70307841
2016-10-13,2105.06,2118.39,2080.0,2099.68695,81.06309666,170119.294195,2098.60344848
2016-10-12,2114.89972,2121.0,2082.00004,2105.5,85.64037538,180594.948966,2108.7594276
2016-10-11,2026.71127,2146.56219,2020.0,2100.0,158.36983159,331469.418445,2093.00859335
2016-10-10,2017.1,2050.0,1997.0,2025.68008,120.36947485,243859.383038,2025.9237929
2016-10-09,2023.86419,2047.77,1990.5,2017.1,65.5538202,132469.642885,2020.77685908
2016-10-08,2028.70493,2028.70494,2002.01074,2023.40327,74.43311645,149753.588026,2011.92150979
2016-10-07,2008.77,2050.0,1990.0,2017.99999,138.65199821,279569.642031,2016.340519
2016-10-06,1982.21074,2013.89994,1961.0,2009.95,162.82017307,324829.688078,1995.02114482
2016-10-05,1983.05,2000.0,1951.55,1963.00001,135.40042644,268509.34176,1983.07604208
2016-10-04,1985.00001,2000.0,1975.0,1983.05,97.51957177,194177.098227,1991.16028406
2016-10-03,1999.99,2015.0,1975.0,1999.99999,151.28729719,302041.026882,1996.4731507
2016-10-02,2008.94526,2008.94526,1980.0,1999.99,19.27648329,38444.6949499,1994.38322704
2016-10-01,1999.89952,2030.6593,1971.65699,2008.94526,37.16960296,74794.1253329,2012.23901728
2016-09-30,1984.91247,2000.0,1958.0,1999.99992,124.54458067,247192.101993,1984.76802976
2016-09-29,1995.06122,1995.88231,1954.54,1985.64352,123.27712562,243749.199591,1977.2459681
2016-09-28,1989.45071,1998.97001,1971.0,1973.48822,74.67319482,148084.437426,1983.10033183
2016-09-27,2000.0,2005.0,1968.76141,1971.6447,108.94511207,216537.833185,1987.5864926
2016-09-26,1987.51099,2006.9999,1965.00001,2000.0,90.8537944,180347.17877,1985.02638179
2016-09-25,2010.0,2010.0,1986.70799,2000.0,20.73403493,41409.2986683,1997.16547253
2016-09-24,2009.5,2010.0,1990.92561,2010.0,28.92752638,57955.8502448,2003.48448338
2016-09-23,1977.99999,2024.0,1961.1,2001.2,84.12377183,167547.315884,1991.67621992
2016-09-22,1984.97,1985.0,1946.77719,1963.0,110.81685508,218347.112687,1970.34207955
2016-09-21,1973.45628,1985.0,1937.43,1984.97999,134.07197354,263843.034782,1967.92086978
2016-09-20,1984.17749,1999.9896,1937.41859,1985.0,121.30649555,239162.540709,1971.55593049
2016-09-19,1987.98847,1998.0,1947.83919,1984.2255,113.70025376,224695.972261,1976.2134633
2016-09-18,1994.93887,1997.41891,1952.00009,1987.9925,20.97754949,41438.4072048,1975.36929776
2016-09-17,1957.00951,2010.0,1933.68217,1994.93887,58.80182896,115579.730021,1965.58052812
2016-09-16,1956.0,1990.0,1935.00032,1957.24514,76.28668376,150182.89978,1968.66467878
2016-09-15,1982.0,2000.0,1950.0001,1977.95717,136.99370525,270609.432826,1975.3420957
2016-09-14,2000.0,2018.0,1966.7,1982.0,105.39342939,209834.001547,1990.95904518
2016-09-13,2019.0,2070.0,1980.0,1985.0,138.53389644,278551.77345,2010.71203949
2016-09-12,1995.0,2028.97995,1954.2,2002.44444,76.88921495,153646.595059,1998.28539228
2016-09-11,2020.0,2034.99,1965.0,1995.0,45.29652935,90506.6674339,1998.09276191
2016-09-10,2027.99999,2035.0,2006.00017,2020.0,22.29229414,45174.4706107,2026.46126626
2016-09-09,2000.0,2033.00999,1980.0,2018.80656,71.89402965,144420.534391,2008.79732426
2016-09-08,1988.12121,2035.0,1967.13852,2032.24323,88.22654842,176062.169254,1995.56904817
2016-09-07,1983.98267,2000.0,1950.2101,1988.12121,68.73942835,136162.507704,1980.85016085
2016-09-06,1978.0,1999.0,1943.5,1950.01,107.56803784,211854.639566,1969.49432024
2016-09-05,1958.0,1990.0,1940.9,1978.0,103.70061343,202931.118249,1956.89409674
2016-09-04,1929.03809,1980.0,1929.0,1958.99999,85.63944577,167585.187563,1956.86912796
2016-09-03,1927.96,1946.99999,1894.11425,1928.29019,42.49340628,81873.6766817,1926.73837777
2016-09-02,1896.02276,1929.0,1875.01912,1929.0,133.59384635,253703.320383,1899.06442037
2016-09-01,1930.4,1948.9982,1841.15999,1916.99936,258.64127909,491497.716127,1900.30654757
2016-08-31,1947.92121,1955.0,1929.08,1930.4,120.0851981,233163.773312,1941.65290145
2016-08-30,1947.01421,1955.0,1926.09,1931.55585,105.14312796,203873.424646,1939.0085553
2016-08-29,1928.01002,1955.0,1927.50001,1945.98536,118.17477649,228974.603959,1937.59286677
2016-08-28,1945.0,1945.0,1928.0,1943.89991,21.06489368,40692.1877705,1931.7537695
2016-08-27,1944.0,1945.0,1928.00004,1928.055,41.19236439,79680.8038538,1934.35858887
2016-08-26,1945.81001,1945.81001,1927.36001,1937.47818,76.58887454,148345.353484,1936.9047316
2016-08-25,1927.01245,1950.0,1925.00002,1945.81001,103.49613317,200698.869835,1939.19196484
2016-08-24,1935.0,1949.0,1925.51317,1927.01124,90.45601811,175290.107307,1937.84903392
2016-08-23,1945.95519,1950.0,1920.00102,1944.69381,68.69864439,132783.608007,1932.84174945
2016-08-22,1935.99999,1969.99999,1913.0,1926.00013,107.36868144,207860.067461,1935.94691369
2016-08-21,1906.50063,1945.0,1906.50063,1913.00109,27.2599675,52637.3399349,1930.93920361
2016-08-20,1912.0,1944.99,1905.00001,1927.71749,74.70128042,143466.962771,1920.54221781
2016-08-19,1905.375,1954.99,1900.0501,1912.0004,153.72971846,296198.632814,1926.74933501
2016-08-18,1920.00001,1944.99999,1902.06,1923.98,123.55122868,236699.149687,1915.79761865
2016-08-17,1990.0001,1990.0001,1900.00367,1945.0,143.77811485,278445.942526,1936.63648196
2016-08-16,1899.99976,2119.8294,1874.0,1990.0001,172.15087665,333752.808898,1938.72267974
2016-08-15,1880.00001,1939.99999,1870.00007,1899.96982,104.02565692,197576.914231,1899.30945961
2016-08-14,1938.54765,1938.55089,1868.0,1905.4294,67.8066429,128769.405614,1899.0677035
2016-08-13,1899.99999,1946.77899,1866.7,1906.55874,81.60933269,155750.224598,1908.48545704
2016-08-12,1873.00001,1935.31003,1860.0,1899.99998,86.6050068,163032.427917,1882.48271019
2016-08-11,1914.50109,1944.69361,1841.0,1873.00001,155.71070172,293290.624042,1883.56112202
2016-08-10,1885.0,1949.0,1870.0,1917.55308,108.68663493,208046.847497,1914.18979557
2016-08-09,1973.99794,1973.99794,1850.0,1908.0,136.05408923,259875.391491,1910.08879602
2016-08-08,1968.46969,1974.79899,1921.00001,1953.01969,79.99854821,156204.255114,1952.58862328
2016-08-07,1952.10001,1985.0,1920.0,1930.62094,60.42023071,117300.167974,1941.40549607
2016-08-06,1925.00266,1989.74899,1910.0,1967.95448,108.78203669,211418.095763,1943.50190708
2016-08-05,1985.0,2032.0,1925.0,1925.00051,234.51899992,461130.278075,1966.28110401
2016-08-04,1978.9999,2031.98998,1930.0001,1990.0,98.7757348,196698.130938,1991.36084723
2016-08-03,1845.0,2000.0,1740.0,1979.0,261.64879887,480949.752833,1838.15005041
2016-08-02,1960.0,2000.21452,1800.0,1842.29965,229.11304226,437714.718233,1910.47490756
2016-08-01,2070.0,2076.49654,1801.22,1995.84293,160.76373574,321126.339221,1997.50483368
2016-07-31,2119.99999,2119.99999,2050.0,2060.0,23.43066981,48657.3494866,2076.65209237
2016-07-30,2128.0,2153.0,2065.20025,2120.0,37.68451432,80050.3700953,2124.22453997
2016-07-29,2167.99999,2184.9,2011.1,2120.00465,106.57904537,224961.661956,2110.74945525
2016-07-28,2187.542,2189.991,2010.0,2135.20001,128.7969076,271514.980498,2108.08617658
2016-07-27,2183.9,2228.95,2156.14001,2188.052,138.41159709,302114.60582,2182.72610223
2016-07-26,2210.966,2322.0,2160.10005,2183.9,261.77925224,580161.368469,2216.22364456
2016-07-25,2245.99999,2249.96,2165.67252,2211.401,117.19850482,258419.076237,2204.96905344
2016-07-24,2235.86005,2254.99993,2202.80001,2239.98946,20.75601849,46374.6761987,2234.27610749
2016-07-23,2233.00001,2262.99999,2230.99124,2258.84339,34.02414459,76455.1799276,2247.08602814
2016-07-22,2265.00211,2275.0,2185.31014,2254.7545,98.8983161,221437.578622,2239.04296205
2016-07-21,2270.10004,2284.69,2230.04001,2260.00237,83.67153704,189633.145773,2266.39969195
2016-07-20,2289.89999,2294.0,2240.0,2270.10004,129.40325886,293901.015829,2271.20258344
2016-07-19,2270.36715,2295.0,2260.0,2270.55011,140.06669886,318928.417076,2276.97532441
2016-07-18,2289.97,2315.0,2265.92,2291.99999,99.57753536,228051.128206,2290.18651026
2016-07-17,2278.02901,2294.99999,2254.00003,2289.97,21.80399819,49589.9621275,2274.35178151
2016-07-16,2255.32496,2316.0,2255.0,2279.0,94.56288795,215884.140236,2282.96898409
2016-07-15,2250.39099,2279.99999,2235.0007,2278.61,98.82778802,223429.224098,2260.79353363
2016-07-14,2297.39601,2306.48488,2250.00038,2281.6652,132.6988685,302391.840516,2278.78235839
2016-07-13,2255.0001,2335.0,2250.0,2300.87701,193.90389851,445017.012692,2295.03901732
2016-07-12,2240.0,2281.5,2222.01221,2255.0001,73.11333808,164900.149116,2255.40446445
2016-07-11,2268.0015,2297.98897,2205.50001,2240.0,128.73813924,289754.760597,2250.72975505
2016-07-10,2289.99985,2309.99996,2263.30247,2268.00037,34.08844433,78094.5583953,2290.93934705
2016-07-09,2320.00001,2343.99996,2248.10001,2289.99986,109.31693063,250924.218499,2295.38294803
2016-07-08,2278.98187,2348.0,2257.0,2343.99997,191.4962073,442488.930966,2310.69292288
2016-07-07,2358.44999,2358.44999,2154.35,2264.30803,168.61228079,383468.900287,2274.26435661
2016-07-06,2285.99999,2359.95,2260.0,2337.00001,107.73737257,248993.675017,2311.1170161
2016-07-05,2270.0,2287.98999,2243.31801,2260.10032,106.18352555,240760.242146,2267.39732835
2016-07-04,2232.61112,2280.0,2220.0,2270.0,124.584757,281382.354887,2258.56165443
2016-07-03,2297.0,2297.0,2218.0,2232.514,61.5178695,138555.350037,2252.2780968
2016-07-02,2274.99792,2298.97582,2201.3101,2297.0,64.19589132,144105.115729,2244.77163204
2016-07-01,2263.3,2303.99999,2202.04,2277.99633,155.49833189,353396.913435,2272.67334086
2016-06-30,2250.98332,2304.87654,2205.0,2262.12521,198.12007474,452122.111969,2282.0610812
2016-06-29,2300.0,2319.99616,2185.66774,2279.99706,136.32819563,307938.793516,2258.8048796
2016-06-28,2318.99938,2404.5,2265.00003,2300.0,169.92455223,397146.306756,2337.19201577
2016-06-27,2354.00044,2413.99,2255.15,2296.0,146.56691458,340614.49547,2323.95214463
2016-06-26,2464.00002,2487.99557,2340.0,2352.00003,76.7469001,184179.405169,2399.8285915
2016-06-25,2457.10016,2540.0,2454.80774,2485.0,78.65478205,196488.146373,2498.10807749
2016-06-24,2322.99239,2598.99158,2300.0,2457.10003,253.17729567,623158.730043,2461.35313356
2016-06-23,2319.99991,2450.505,2011.22001,2322.99544,402.65013738,910589.469101,2261.49052134
2016-06-22,2581.0,2660.0,2300.0,2309.99985,286.71185044,733697.093615,2559.00512131
2016-06-21,2820.00027,2847.03116,2500.0,2599.99999,276.37676988,734043.895425,2655.95366696
2016-06-20,2710.30107,2884.5,2710.30107,2781.00035,176.5551459,493290.267623,2793.97275626
2016-06-19,2887.0001,2890.0,2581.0,2789.0,75.29403283,211397.364774,2807.62441363
2016-06-18,2920.0,2929.99,2763.76937,2887.52158,128.01649484,370335.516756,2892.87343181
2016-06-17,2885.5,2951.29,2820.0,2920.0,220.71431079,640810.078179,2903.34630267
2016-06-16,2591.78,2958.999,2589.0,2885.00061,340.79202906,939782.965022,2757.64362099
2016-06-15,2594.66972,2600.0,2515.0,2591.78,222.32158225,570529.188753,2566.23393455
2016-06-14,2599.97989,2606.999,2450.0,2594.66972,224.76500642,576256.829713,2563.81915891
2016-06-13,2431.85999,2688.99999,2396.98844,2605.0,346.59495367,887115.719506,2559.51712543
2016-06-12,2300.0,2466.0,2285.00128,2448.99997,161.82625039,383419.997004,2369.33128019
2016-06-11,2241.90985,2300.0,2225.0,2300.0,80.57779793,182076.00592,2259.62995512
2016-06-10,2226.0378,2263.67,2199.0,2241.91,152.1333302,339889.759747,2234.15709957
2016-06-09,2297.00106,2314.99998,2202.745,2226.4,239.75640523,540598.786392,2254.78349941
2016-06-08,2339.99999,2340.0,2264.0,2300.0,273.07695778,629504.670148,2305.2280766
2016-06-07,2334.99993,2404.61405,2257.0,2310.00148,295.23017375,685029.044523,2320.32192313
2016-06-06,2290.0,2337.81415,2255.16,2310.00001,225.92077387,517094.173178,2288.82968273
2016-06-05,2288.0,2295.0,2255.0,2290.0,52.10475958,118515.664404,2274.56503703
2016-06-04,2220.0,2329.2,2205.02309,2295.0,128.41860011,293222.295377,2283.33197159
2016-06-03,2083.13,2400.0,2072.2129,2219.98,359.46934489,800681.424909,2227.39834785
2016-06-02,2079.99964,2142.9,2025.2,2099.99999,178.6801747,370246.144411,2072.11653466
2016-06-01,2030.06039,2090.0,1992.0,2058.44438,278.95610115,569378.731934,2041.10514015
2016-05-31,2040.0,2090.0,1800.0,2036.00045,340.52509258,687553.112875,2019.09676513
2016-05-30,1878.00001,2090.0,1876.1,2055.0,278.08573374,549840.681874,1977.2344107
2016-05-29,1876.01011,1917.036,1855.004,1901.9997,99.46045593,187619.783873,1886.37566678
2016-05-28,1813.88997,1897.0,1780.0,1870.29002,155.34434959,283432.186043,1824.54132893
2016-05-27,1769.83,1813.89,1755.45,1810.0,219.1681413,393537.440724,1795.59601313
2016-05-26,1773.98996,1774.0,1752.22,1760.0,69.18213747,121868.678648,1761.56278347
2016-05-25,1769.0,1779.991,1742.00001,1755.35208995,222.53852014,391822.133829,1760.69353559
2016-05-24,1759.99998,1790.0,1731.12,1769.0,208.13367733,365853.554838,1757.78163117
2016-05-23,1738.10026,1790.0,1720.1,1741.0,281.52916472,494342.155546,1755.91809835
2016-05-22,1755.0,1764.5,1738.0,1754.99999,41.17965865,72096.5722205,1750.78120082
2016-05-21,1751.04349995,1774.99999,1747.02,1755.0,52.70271129,92732.1385739,1759.53259907
2016-05-20,1761.0,1771.0,1743.0,1751.04349995,144.2349372,253836.664535,1759.88335048
2016-05-19,1781.19999,1799.0,1757.0,1769.99,196.55065468,348404.159337,1772.5922099
2016-05-18,1778.79867,1790.0,1756.66,1765.5,173.38386498,307192.016535,1771.74511925
2016-05-17,1763.0004,1797.9,1755.0,1778.79891,185.55567131,329293.048082,1774.63208619
2016-05-16,1770.0,1808.0,1754.0,1763.00074,201.55178753,359018.459699,1781.2715238
2016-05-15,1760.00003,1776.0,1760.0,1761.21003,24.13607241,42700.3805645,1769.15199122
2016-05-14,1772.99,1780.0,1755.03,1775.97999,55.9153414,98998.6193719,1770.50907485
2016-05-13,1746.01201,1780.0,1736.14,1773.0,151.62686366,267911.704384,1766.91450259
2016-05-12,1730.94685995,1764.0,1720.0,1746.01201,153.23454713,267155.501648,1743.44171502
2016-05-11,1744.14999,1751.29999,1723.32,1730.94665995,169.1759026,293928.388557,1737.41285869
2016-05-10,1766.88,1780.0,1720.0,1744.23999,229.21136583,399187.381974,1741.56888132
2016-05-09,1750.233,1780.0,1715.04,1754.58274,252.47470482,441061.725886,1746.95412041
2016-05-08,1758.73999,1760.0,1736.0,1736.0,27.81155341,48573.9605133,1746.53892205
2016-05-07,1750.22,1762.97,1740.0,1740.75,25.18761474,44088.0164733,1750.38473982
2016-05-06,1728.00007,1764.0,1721.0,1763.98,109.97670558,191771.663786,1743.74803077
2016-05-05,1749.99698,1767.0,1720.0,1744.0,139.07492011,242375.936097,1742.7724273
2016-05-04,1748.0,1753.0,1725.0,1732.44615,121.14938618,211358.759144,1744.6127117
2016-05-03,1725.62995,1769.0,1701.32,1748.5,220.66545688,382972.428338,1735.53411464
2016-05-02,1729.0,1740.0,1701.32001,1705.01,182.54346606,313357.352139,1716.61773989
2016-05-01,1742.27,1742.27,1713.0,1729.5,20.66648548,35660.1102353,1725.5043326
2016-04-30,1757.51997,1757.81,1714.5,1715.00148,38.61611974,66904.8517192,1732.5627787
2016-04-29,1755.00001,1775.0,1706.10011,1757.91,135.18808235,235036.02373,1738.58538153
2016-04-28,1752.0,1786.49999,1715.0,1755.00001,150.86228343,264456.445717,1752.96594817
2016-04-27,1814.00001,1828.0,1750.0,1750.00001,175.41324221,313748.05976,1788.62243128
2016-04-26,1785.0,1844.0,1766.0,1814.00001,131.92434369,236872.41888,1795.5171294
2016-04-25,1758.99999,1787.0,1726.7,1785.0,212.82133874,373900.711199,1756.87604172
2016-04-24,1728.74077,1760.0,1718.00084,1760.0,44.01477893,76852.9572429,1746.07164028
2016-04-23,1730.5,1749.97999,1708.1,1744.99971,57.22580545,98997.4518023,1729.9442275
2016-04-22,1743.95999,1752.0,1705.2501,1747.39979,149.13670258,258076.861839,1730.47182467
2016-04-21,1718.0,1745.0,1718.0,1744.79976,85.79775492,148674.045928,1732.84308041
2016-04-20,1690.0,1749.99,1678.3,1730.0,237.62565175,409696.137223,1724.12420211
2016-04-19,1690.9,1702.0,1655.03,1677.60011,122.16809485,206027.258218,1686.4244177
2016-04-18,1674.0,1700.0,1626.12002,1691.0,139.02485293,232406.142771,1671.68774412
2016-04-17,1691.0,1700.0,1673.9,1674.0,23.81846339,40207.6020098,1688.08547182
2016-04-16,1700.041,1714.17981,1685.52012,1691.0,43.2749735,73520.8207041,1698.92237378
2016-04-15,1658.9,1719.99978,1642.17,1714.19999,127.96963046,214072.413245,1672.83762933
2016-04-14,1649.79976,1660.0,1630.05,1659.0,111.68830604,184244.582414,1649.63180969
2016-04-13,1640.0,1650.0,1623.43065,1649.99282,173.09943787,284493.102756,1643.52412843
2016-04-12,1622.88,1640.0,1616.0701,1623.42086,112.06018641,183009.756893,1633.13807299
2016-04-11,1667.99999,1672.99999,1615.0301,1639.89999,149.65399659,244943.507627,1636.73215022
2016-04-10,1664.32999,1668.0,1650.06668,1652.17001,23.04844427,38328.0039332,1662.93236473
2016-04-09,1669.94,1673.75997,1636.10001,1656.53999,24.62005806,40742.6611764,1654.85642142
2016-04-08,1697.69,1697.69,1640.0,1670.01997,159.90454274,267892.775331,1675.32936051
2016-04-07,1691.50001,1709.99999,1662.48,1698.3899,158.87459633,267617.796613,1684.4593333
2016-04-06,1700.0,1712.99989,1684.00003,1709.49798,98.78863547,168267.948006,1703.31280724
